Index,Class Name
2710,048.European_Goldfinch
2711,048.European_Goldfinch
2712,048.European_Goldfinch
2713,048.European_Goldfinch
2714,048.European_Goldfinch
2715,048.European_Goldfinch
2716,048.European_Goldfinch
2717,048.European_Goldfinch
2718,048.European_Goldfinch
2719,048.European_Goldfinch
2720,048.European_Goldfinch
2721,048.European_Goldfinch
2722,048.European_Goldfinch
2723,048.European_Goldfinch
2724,048.European_Goldfinch
2725,048.European_Goldfinch
2726,048.European_Goldfinch
2727,048.European_Goldfinch
2728,048.European_Goldfinch
2729,048.European_Goldfinch
2730,048.European_Goldfinch
2731,048.European_Goldfinch
2732,048.European_Goldfinch
2733,048.European_Goldfinch
2734,048.European_Goldfinch
2735,048.European_Goldfinch
2736,048.European_Goldfinch
2737,048.European_Goldfinch
2738,048.European_Goldfinch
2739,048.European_Goldfinch
2740,048.European_Goldfinch
2741,048.European_Goldfinch
2742,048.European_Goldfinch
2743,048.European_Goldfinch
2744,048.European_Goldfinch
2745,048.European_Goldfinch
2746,048.European_Goldfinch
2747,048.European_Goldfinch
2748,048.European_Goldfinch
2749,048.European_Goldfinch
2750,048.European_Goldfinch
2751,048.European_Goldfinch
2752,048.European_Goldfinch
2753,048.European_Goldfinch
2754,048.European_Goldfinch
2755,048.European_Goldfinch
2756,048.European_Goldfinch
2757,048.European_Goldfinch
2758,048.European_Goldfinch
2759,048.European_Goldfinch
2760,048.European_Goldfinch
2761,048.European_Goldfinch
2762,048.European_Goldfinch
2763,048.European_Goldfinch
2764,048.European_Goldfinch
2765,048.European_Goldfinch
2766,048.European_Goldfinch
2767,048.European_Goldfinch
2768,048.European_Goldfinch
2769,049.Boat_tailed_Grackle
2770,049.Boat_tailed_Grackle
2771,049.Boat_tailed_Grackle
2772,049.Boat_tailed_Grackle
2773,049.Boat_tailed_Grackle
2774,049.Boat_tailed_Grackle
2775,049.Boat_tailed_Grackle
2776,049.Boat_tailed_Grackle
2777,049.Boat_tailed_Grackle
2778,049.Boat_tailed_Grackle
2779,049.Boat_tailed_Grackle
2780,049.Boat_tailed_Grackle
2781,049.Boat_tailed_Grackle
2782,049.Boat_tailed_Grackle
2783,049.Boat_tailed_Grackle
2784,049.Boat_tailed_Grackle
2785,049.Boat_tailed_Grackle
2786,049.Boat_tailed_Grackle
2787,049.Boat_tailed_Grackle
2788,049.Boat_tailed_Grackle
2789,049.Boat_tailed_Grackle
2790,049.Boat_tailed_Grackle
2791,049.Boat_tailed_Grackle
2792,049.Boat_tailed_Grackle
2793,049.Boat_tailed_Grackle
2794,049.Boat_tailed_Grackle
2795,049.Boat_tailed_Grackle
2796,049.Boat_tailed_Grackle
2797,049.Boat_tailed_Grackle
2798,049.Boat_tailed_Grackle
2799,049.Boat_tailed_Grackle
2800,049.Boat_tailed_Grackle
2801,049.Boat_tailed_Grackle
2802,049.Boat_tailed_Grackle
2803,049.Boat_tailed_Grackle
2804,049.Boat_tailed_Grackle
2805,049.Boat_tailed_Grackle
2806,049.Boat_tailed_Grackle
2807,049.Boat_tailed_Grackle
2808,049.Boat_tailed_Grackle
2809,049.Boat_tailed_Grackle
2810,049.Boat_tailed_Grackle
2811,049.Boat_tailed_Grackle
2812,049.Boat_tailed_Grackle
2813,049.Boat_tailed_Grackle
2814,049.Boat_tailed_Grackle
2815,049.Boat_tailed_Grackle
2816,049.Boat_tailed_Grackle
2817,049.Boat_tailed_Grackle
2818,049.Boat_tailed_Grackle
2819,049.Boat_tailed_Grackle
2820,049.Boat_tailed_Grackle
2821,049.Boat_tailed_Grackle
2822,049.Boat_tailed_Grackle
2823,049.Boat_tailed_Grackle
2824,049.Boat_tailed_Grackle
2825,049.Boat_tailed_Grackle
2826,049.Boat_tailed_Grackle
2827,049.Boat_tailed_Grackle
2828,049.Boat_tailed_Grackle
2829,050.Eared_Grebe
2830,050.Eared_Grebe
2831,050.Eared_Grebe
2832,050.Eared_Grebe
2833,050.Eared_Grebe
2834,050.Eared_Grebe
2835,050.Eared_Grebe
2836,050.Eared_Grebe
2837,050.Eared_Grebe
2838,050.Eared_Grebe
2839,050.Eared_Grebe
2840,050.Eared_Grebe
2841,050.Eared_Grebe
2842,050.Eared_Grebe
2843,050.Eared_Grebe
2844,050.Eared_Grebe
2845,050.Eared_Grebe
2846,050.Eared_Grebe
2847,050.Eared_Grebe
2848,050.Eared_Grebe
2849,050.Eared_Grebe
2850,050.Eared_Grebe
2851,050.Eared_Grebe
2852,050.Eared_Grebe
2853,050.Eared_Grebe
2854,050.Eared_Grebe
2855,050.Eared_Grebe
2856,050.Eared_Grebe
2857,050.Eared_Grebe
2858,050.Eared_Grebe
2859,050.Eared_Grebe
2860,050.Eared_Grebe
2861,050.Eared_Grebe
2862,050.Eared_Grebe
2863,050.Eared_Grebe
2864,050.Eared_Grebe
2865,050.Eared_Grebe
2866,050.Eared_Grebe
2867,050.Eared_Grebe
2868,050.Eared_Grebe
2869,050.Eared_Grebe
2870,050.Eared_Grebe
2871,050.Eared_Grebe
2872,050.Eared_Grebe
2873,050.Eared_Grebe
2874,050.Eared_Grebe
2875,050.Eared_Grebe
2876,050.Eared_Grebe
2877,050.Eared_Grebe
2878,050.Eared_Grebe
2879,050.Eared_Grebe
2880,050.Eared_Grebe
2881,050.Eared_Grebe
2882,050.Eared_Grebe
2883,050.Eared_Grebe
2884,050.Eared_Grebe
2885,050.Eared_Grebe
2886,050.Eared_Grebe
2887,050.Eared_Grebe
2888,050.Eared_Grebe
